[Symbols]

nth   paddr      vaddr      bind   type   size   lib name
―――――――――――――――――――――――――――――――――――――――――――――――――――――――――
4     0x001da4b0 0x001da4b0 WEAK   FUNC   9          cocos2d::CCSceneDelegate::willSwitchToScene(cocos2d::CCScene*)
5     0x001da4c0 0x001da4c0 GLOBAL FUNC   39         JNI_OnLoad
12665 0x005b3540 0x005b3540 GLOBAL FUNC   113        cocos2d::CCLayerMultiplex::create()
12666 0x005b34b0 0x005b34b0 GLOBAL FUNC   138        cocos2d::CCLayerMultiplex::CCLayerMultiplex()
12667 0x005b35c0 0x005b35c0 GLOBAL FUNC   48         cocos2d::CCLayerMultiplex::addLayer(cocos2d::CCLayer*)
12668 0x005b35f0 0x005b35f0 GLOBAL FUNC   212        cocos2d::CCLayerMultiplex::initWithLayers(cocos2d::CCLayer*, char*)
12669 0x005b36d0 0x005b36d0 GLOBAL FUNC   129        cocos2d::CCLayerMultiplex::create(cocos2d::CCLayer*, ...)
12670 0x005b3760 0x005b3760 GLOBAL FUNC   42         cocos2d::CCLayerMultiplex::createWithLayer(cocos2d::CCLayer*)
12671 0x005b3790 0x005b3790 GLOBAL FUNC   170        cocos2d::CCLayerMultiplex::initWithArray(cocos2d::CCArray*)
12672 0x005b3840 0x005b3840 GLOBAL FUNC   121        cocos2d::CCLayerMultiplex::createWithArray(cocos2d::CCArray*)
12673 0x005b38c0 0x005b38c0 GLOBAL FUNC   164        cocos2d::CCLayerMultiplex::switchTo(unsigned int)
12674 0x005b3970 0x005b3970 GLOBAL FUNC   204        cocos2d::CCLayerMultiplex::switchToAndReleaseMe(unsigned int)
12675 0x009f802d 0x009f802d WEAK   OBJ    19         typeinfo name for cocos2d::CCLayer
12676 0x00bccb94 0x00bcdb94 WEAK   OBJ    8          typeinfo for cocos2d::CCTouchDelegate
12677 0x00bccb8c 0x00bcdb8c WEAK   OBJ    8          typeinfo for cocos2d::CCAccelerometerDelegate
12678 0x00bccb84 0x00bcdb84 WEAK   OBJ    8          typeinfo for cocos2d::CCMouseDelegate
12679 0x009f8040 0x009f8040 WEAK   OBJ    24         typeinfo name for cocos2d::CCLayerRGBA
12680 0x009f8058 0x009f8058 WEAK   OBJ    25         typeinfo name for cocos2d::CCLayerColor
12681 0x009f8071 0x009f8071 WEAK   OBJ    28         typeinfo name for cocos2d::CCLayerGradient
12682 0x00bcbbe0 0x00bccbe0 WEAK   OBJ    12         typeinfo for cocos2d::CCLayerGradient
12683 0x009f808d 0x009f808d WEAK   OBJ    29         typeinfo name for cocos2d::CCLayerMultiplex
12684 0x00bcbbec 0x00bccbec WEAK   OBJ    12         typeinfo for cocos2d::CCLayerMultiplex
12685 0x005b2b90 0x005b2b90 WEAK   FUNC   129        cocos2d::CCLayerGradient::~CCLayerGradient()
12686 0x005b0580 0x005b0580 WEAK   FUNC   27         cocos2d::CCTouchDelegate::~CCTouchDelegate()
12687 0x00bccb50 0x00bcdb50 WEAK   OBJ    12         vtable for cocos2d::CCAccelerometerDelegate
12688 0x00bccb60 0x00bcdb60 WEAK   OBJ    16         vtable for cocos2d::CCKeypadDelegate
12689 0x00bccb70 0x00bcdb70 WEAK   OBJ    20         vtable for cocos2d::CCMouseDelegate
12690 0x009f80aa 0x009f80aa WEAK   OBJ    28         typeinfo name for cocos2d::CCMouseDelegate
12691 0x009f80e0 0x009f80e0 WEAK   OBJ    36         typeinfo name for cocos2d::CCAccelerometerDelegate
12692 0x009f8104 0x009f8104 WEAK   OBJ    28         typeinfo name for cocos2d::CCTouchDelegate
12693 0x005b2db0 0x005b2db0 GLOBAL FUNC   188        cocos2d::CCLayerRGBA::CCLayerRGBA()
12694 0x005b3ad0 0x005b3ad0 GLOBAL FUNC   111        cocos2d::CCScene::init()
12695 0x005b3b40 0x005b3b40 GLOBAL FUNC   45         cocos2d::CCScene::~CCScene()
12696 0x00bccbc0 0x00bcdbc0 WEAK   OBJ    436        vtable for cocos2d::CCScene
12697 0x005b3b70 0x005b3b70 GLOBAL FUNC   56         cocos2d::CCScene::~CCScene()
12698 0x005b3b40 0x005b3b40 GLOBAL FUNC   45         cocos2d::CCScene::~CCScene()
12699 0x005b3bb0 0x005b3bb0 GLOBAL FUNC   121        cocos2d::CCScene::CCScene()
12700 0x005b3bb0 0x005b3bb0 GLOBAL FUNC   121        cocos2d::CCScene::CCScene()
12701 0x009f8120 0x009f8120 WEAK   OBJ    19         typeinfo name for cocos2d::CCScene
12702 0x005b3db0 0x005b3db0 GLOBAL FUNC   20         cocos2d::CCTransitionPageTurn::sceneOrder()
12703 0x005b3dd0 0x005b3dd0 GLOBAL FUNC   65         cocos2d::CCTransitionPageTurn::initWithDuration(float, cocos2d::CCScene*, bool)
12704 0x005b7c20 0x005b7c20 GLOBAL FUNC   171        cocos2d::CCTransitionScene::initWithDuration(float, cocos2d::CCScene*)
12705 0x005b3e20 0x005b3e20 GLOBAL FUNC   45         cocos2d::CCTransitionPageTurn::~CCTransitionPageTurn()
12706 0x00bccd80 0x00bcdd80 WEAK   OBJ    448        vtable for cocos2d::CCTransitionPageTurn
12707 0x005b6dd0 0x005b6dd0 GLOBAL FUNC   87         cocos2d::CCTransitionScene::~CCTransitionScene()
12708 0x005b3e50 0x005b3e50 GLOBAL FUNC   56         cocos2d::CCTransitionPageTurn::~CCTransitionPageTurn()
12709 0x005b3e20 0x005b3e20 GLOBAL FUNC   45         cocos2d::CCTransitionPageTurn::~CCTransitionPageTurn()
12710 0x005b3e90 0x005b3e90 GLOBAL FUNC   59         cocos2d::CCTransitionPageTurn::CCTransitionPageTurn()
12711 0x005b7db0 0x005b7db0 GLOBAL FUNC   59         cocos2d::CCTransitionScene::CCTransitionScene()
12712 0x005b3ed0 0x005b3ed0 GLOBAL FUNC   118        cocos2d::CCTransitionPageTurn::create(float, cocos2d::CCScene*, bool)
12713 0x005b3e90 0x005b3e90 GLOBAL FUNC   59         cocos2d::CCTransitionPageTurn::CCTransitionPageTurn()
12714 0x005b3f50 0x005b3f50 GLOBAL FUNC   83         cocos2d::CCTransitionPageTurn::actionWithSize(cocos2d::CCSize const&)
12715 0x005b3fb0 0x005b3fb0 GLOBAL FUNC   381        cocos2d::CCTransitionPageTurn::onEnter()
12716 0x005b4e10 0x005b4e10 GLOBAL FUNC   111        cocos2d::CCTransitionScene::onEnter()
12717 0x005b6c60 0x005b6c60 GLOBAL FUNC   359        cocos2d::CCTransitionScene::finish()
12718 0x009f8140 0x009f8140 WEAK   OBJ    33         typeinfo name for cocos2d::CCTransitionPageTurn
12719 0x00bccd74 0x00bcdd74 WEAK   OBJ    12         typeinfo for cocos2d::CCTransitionPageTurn
12720 0x005b4d00 0x005b4d00 GLOBAL FUNC   111        cocos2d::CCTransitionScene::onExit()
12721 0x005b7b40 0x005b7b40 GLOBAL FUNC   74         cocos2d::CCTransitionScene::cleanup()
12722 0x005b7b90 0x005b7b90 GLOBAL FUNC   143        cocos2d::CCTransitionScene::draw()
12723 0x005b41c0 0x005b41c0 GLOBAL FUNC   16         cocos2d::CCTransitionScene::sceneOrder()
12724 0x005b41d0 0x005b41d0 GLOBAL FUNC   16         cocos2d::CCTransitionSlideInL::sceneOrder()
12725 0x005b41e0 0x005b41e0 GLOBAL FUNC   16         cocos2d::CCTransitionSlideInR::sceneOrder()
12726 0x005b41f0 0x005b41f0 GLOBAL FUNC   16         cocos2d::CCTransitionSlideInT::sceneOrder()
12727 0x005b4200 0x005b4200 GLOBAL FUNC   16         cocos2d::CCTransitionSlideInB::sceneOrder()
12728 0x005b4210 0x005b4210 GLOBAL FUNC   68         cocos2d::CCTransitionFade::initWithDuration(float, cocos2d::CCScene*)
12729 0x005b4260 0x005b4260 GLOBAL FUNC   9          cocos2d::CCTransitionCrossFade::draw()
12730 0x005b4270 0x005b4270 GLOBAL FUNC   16         cocos2d::CCTransitionTurnOffTiles::sceneOrder()
12731 0x005b4280 0x005b4280 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTransitionTurnOffTiles::easeActionWithAction(cocos2d::CCActionInterval*)
12732 0x005b4290 0x005b4290 GLOBAL FUNC   11         cocos2d::CCTransitionTurnOffTiles::easeActionWithAction(cocos2d::CCActionInterval*)
12733 0x005b42a0 0x005b42a0 GLOBAL FUNC   16         cocos2d::CCTransitionFadeTR::sceneOrder()
12734 0x005b42b0 0x005b42b0 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTransitionFadeTR::easeActionWithAction(cocos2d::CCActionInterval*)
12735 0x005b42c0 0x005b42c0 GLOBAL FUNC   11         cocos2d::CCTransitionFadeTR::easeActionWithAction(cocos2d::CCActionInterval*)
12736 0x005b42d0 0x005b42d0 GLOBAL FUNC   48         cocos2d::CCTransitionFadeDown::actionWithSize(cocos2d::CCSize const&)
12737 0x005b4300 0x005b4300 GLOBAL FUNC   48         cocos2d::CCTransitionFadeUp::actionWithSize(cocos2d::CCSize const&)
12738 0x005b4330 0x005b4330 GLOBAL FUNC   48         cocos2d::CCTransitionFadeBL::actionWithSize(cocos2d::CCSize const&)
12739 0x005b4360 0x005b4360 GLOBAL FUNC   48         cocos2d::CCTransitionFadeTR::actionWithSize(cocos2d::CCSize const&)
12740 0x005b4390 0x005b4390 GLOBAL FUNC   163        cocos2d::CCTransitionSlideInB::initScenes()
12741 0x005b4440 0x005b4440 GLOBAL FUNC   146        cocos2d::CCTransitionSlideInT::initScenes()
12742 0x005b44e0 0x005b44e0 GLOBAL FUNC   146        cocos2d::CCTransitionSlideInR::initScenes()
12743 0x005b4580 0x005b4580 GLOBAL FUNC   163        cocos2d::CCTransitionSlideInL::initScenes()
12744 0x005b4630 0x005b4630 GLOBAL FUNC   155        cocos2d::CCTransitionMoveInB::initScenes()
12745 0x005b46d0 0x005b46d0 GLOBAL FUNC   134        cocos2d::CCTransitionMoveInT::initScenes()
12746 0x005b4760 0x005b4760 GLOBAL FUNC   134        cocos2d::CCTransitionMoveInR::initScenes()
12747 0x005b47f0 0x005b47f0 GLOBAL FUNC   155        cocos2d::CCTransitionMoveInL::initScenes()
12748 0x005b4890 0x005b4890 GLOBAL FUNC   60         cocos2d::CCTransitionSplitRows::action()
12749 0x005b48d0 0x005b48d0 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTransitionSplitCols::easeActionWithAction(cocos2d::CCActionInterval*)
12750 0x005b48e0 0x005b48e0 GLOBAL FUNC   42         cocos2d::CCTransitionSplitCols::easeActionWithAction(cocos2d::CCActionInterval*)
12751 0x005b4910 0x005b4910 GLOBAL FUNC   60         cocos2d::CCTransitionSplitCols::action()
12752 0x005b4950 0x005b4950 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTransitionShrinkGrow::easeActionWithAction(cocos2d::CCActionInterval*)
12753 0x005b4960 0x005b4960 GLOBAL FUNC   42         cocos2d::CCTransitionShrinkGrow::easeActionWithAction(cocos2d::CCActionInterval*)
12754 0x005b4990 0x005b4990 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTransitionSlideInL::easeActionWithAction(cocos2d::CCActionInterval*)
12755 0x005b49a0 0x005b49a0 GLOBAL FUNC   42         cocos2d::CCTransitionSlideInL::easeActionWithAction(cocos2d::CCActionInterval*)
12756 0x005b49d0 0x005b49d0 GLOBAL FUNC   111        cocos2d::CCTransitionSlideInB::action()
12757 0x005b4a40 0x005b4a40 GLOBAL FUNC   151        cocos2d::CCTransitionSlideInT::action()
12758 0x005b4ae0 0x005b4ae0 GLOBAL FUNC   152        cocos2d::CCTransitionSlideInR::action()
12759 0x005b4b80 0x005b4b80 GLOBAL FUNC   111        cocos2d::CCTransitionSlideInL::action()
12760 0x005b4bf0 0x005b4bf0 GLOBAL FUNC   13         non-virtual thunk to cocos2d::CCTransitionMoveInL::easeActionWithAction(cocos2d::CCActionInterval*)
12761 0x005b4c00 0x005b4c00 GLOBAL FUNC   34         cocos2d::CCTransitionMoveInL::easeActionWithAction(cocos2d::CCActionInterval*)
12762 0x005b4c30 0x005b4c30 GLOBAL FUNC   80         cocos2d::CCTransitionMoveInL::action()
12763 0x005b4c80 0x005b4c80 GLOBAL FUNC   113        cocos2d::CCTransitionScene::hideOutShowIn()
12764 0x005b4d70 0x005b4d70 GLOBAL FUNC   75         cocos2d::CCTransitionCrossFade::onExit()
12765 0x005b4dc0 0x005b4dc0 GLOBAL FUNC   75         cocos2d::CCTransitionFade::onExit()
12766 0x005b4e80 0x005b4e80 GLOBAL FUNC   261        cocos2d::CCTransitionFadeTR::onEnter()
12767 0x005b4f90 0x005b4f90 GLOBAL FUNC   256        cocos2d::CCTransitionSplitCols::onEnter()
12768 0x005b5090 0x005b5090 GLOBAL FUNC   255        cocos2d::CCTransitionTurnOffTiles::onEnter()
12769 0x005b5190 0x005b5190 GLOBAL FUNC   1042       cocos2d::CCTransitionCrossFade::onEnter()
12770 0x005b55b0 0x005b55b0 GLOBAL FUNC   329        cocos2d::CCTransitionFade::onEnter()
12771 0x005b5700 0x005b5700 GLOBAL FUNC   665        cocos2d::CCTransitionZoomFlipAngular::onEnter()
12772 0x005b59a0 0x005b59a0 GLOBAL FUNC   624        cocos2d::CCTransitionZoomFlipY::onEnter()
12773 0x005b5c10 0x005b5c10 GLOBAL FUNC   649        cocos2d::CCTransitionZoomFlipX::onEnter()
12774 0x005b5ea0 0x005b5ea0 GLOBAL FUNC   480        cocos2d::CCTransitionFlipAngular::onEnter()
12775 0x005b6080 0x005b6080 GLOBAL FUNC   445        cocos2d::CCTransitionFlipY::onEnter()
12776 0x005b6240 0x005b6240 GLOBAL FUNC   480        cocos2d::CCTransitionFlipX::onEnter()
12777 0x005b6420 0x005b6420 GLOBAL FUNC   372        cocos2d::CCTransitionShrinkGrow::onEnter()
12778 0x005b65a0 0x005b65a0 GLOBAL FUNC   227        cocos2d::CCTransitionSlideInL::onEnter()
12779 0x005b6690 0x005b6690 GLOBAL FUNC   192        cocos2d::CCTransitionMoveInL::onEnter()
12780 0x005b6750 0x005b6750 GLOBAL FUNC   666        cocos2d::CCTransitionJumpZoom::onEnter()
12781 0x005b69f0 0x005b69f0 GLOBAL FUNC   459        cocos2d::CCTransitionRotoZoom::onEnter()
12782 0x005b6bc0 0x005b6bc0 GLOBAL FUNC   151        cocos2d::CCTransitionScene::setNewScene(float)
12783 0x00bcd180 0x00bce180 WEAK   OBJ    444        vtable for cocos2d::CCTransitionScene
12784 0x005b6e30 0x005b6e30 GLOBAL FUNC   57         cocos2d::CCTransitionFadeTR::~CCTransitionFadeTR()
12785 0x00bcfd00 0x00bd0d00 WEAK   OBJ    464        vtable for cocos2d::CCTransitionFadeTR
12786 0x005b6e70 0x005b6e70 GLOBAL FUNC   57         cocos2d::CCTransitionFadeDown::~CCTransitionFadeDown()
12787 0x00bd02a0 0x00bd12a0 WEAK   OBJ    464        vtable for cocos2d::CCTransitionFadeDown
12788 0x005b6eb0 0x005b6eb0 GLOBAL FUNC   56         cocos2d::CCTransitionFadeDown::~CCTransitionFadeDown()
12789 0x005b6e70 0x005b6e70 GLOBAL FUNC   57         cocos2d::CCTransitionFadeDown::~CCTransitionFadeDown()
12790 0x005b6ef0 0x005b6ef0 GLOBAL FUNC   57         cocos2d::CCTransitionFadeUp::~CCTransitionFadeUp()
12791 0x00bd00c0 0x00bd10c0 WEAK   OBJ    464        vtable for cocos2d::CCTransitionFadeUp
12792 0x005b6f30 0x005b6f30 GLOBAL FUNC   56         cocos2d::CCTransitionFadeUp::~CCTransitionFadeUp()
12793 0x005b6ef0 0x005b6ef0 GLOBAL FUNC   57         cocos2d::CCTransitionFadeUp::~CCTransitionFadeUp()
12794 0x005b6f70 0x005b6f70 GLOBAL FUNC   57         cocos2d::CCTransitionFadeBL::~CCTransitionFadeBL()
12795 0x00bcfee0 0x00bd0ee0 WEAK   OBJ    464        vtable for cocos2d::CCTransitionFadeBL
12796 0x005b6fb0 0x005b6fb0 GLOBAL FUNC   56         cocos2d::CCTransitionFadeBL::~CCTransitionFadeBL()
12797 0x005b6f70 0x005b6f70 GLOBAL FUNC   57         cocos2d::CCTransitionFadeBL::~CCTransitionFadeBL()
12798 0x005b6ff0 0x005b6ff0 GLOBAL FUNC   56         cocos2d::CCTransitionFadeTR::~CCTransitionFadeTR()
12799 0x005b6e30 0x005b6e30 GLOBAL FUNC   57         cocos2d::CCTransitionFadeTR::~CCTransitionFadeTR()
12800 0x005b7030 0x005b7030 GLOBAL FUNC   57         cocos2d::CCTransitionSplitCols::~CCTransitionSplitCols()
12801 0x00bcf940 0x00bd0940 WEAK   OBJ    464        vtable for cocos2d::CCTransitionSplitCols
12802 0x005b7070 0x005b7070 GLOBAL FUNC   57         cocos2d::CCTransitionSplitRows::~CCTransitionSplitRows()
12803 0x00bcfb20 0x00bd0b20 WEAK   OBJ    464        vtable for cocos2d::CCTransitionSplitRows
12804 0x005b70b0 0x005b70b0 GLOBAL FUNC   56         cocos2d::CCTransitionSplitRows::~CCTransitionSplitRows()
12805 0x005b7070 0x005b7070 GLOBAL FUNC   57         cocos2d::CCTransitionSplitRows::~CCTransitionSplitRows()
12806 0x005b70f0 0x005b70f0 GLOBAL FUNC   56         cocos2d::CCTransitionSplitCols::~CCTransitionSplitCols()
12807 0x005b7030 0x005b7030 GLOBAL FUNC   57         cocos2d::CCTransitionSplitCols::~CCTransitionSplitCols()
12808 0x005b7130 0x005b7130 GLOBAL FUNC   57         cocos2d::CCTransitionTurnOffTiles::~CCTransitionTurnOffTiles()
12809 0x00bcf760 0x00bd0760 WEAK   OBJ    460        vtable for cocos2d::CCTransitionTurnOffTiles
12810 0x005b7170 0x005b7170 GLOBAL FUNC   56         cocos2d::CCTransitionTurnOffTiles::~CCTransitionTurnOffTiles()
12811 0x005b7130 0x005b7130 GLOBAL FUNC   57         cocos2d::CCTransitionTurnOffTiles::~CCTransitionTurnOffTiles()
12812 0x005b71b0 0x005b71b0 GLOBAL FUNC   45         cocos2d::CCTransitionCrossFade::~CCTransitionCrossFade()
12813 0x00bcf5a0 0x00bd05a0 WEAK   OBJ    444        vtable for cocos2d::CCTransitionCrossFade
12814 0x005b71e0 0x005b71e0 GLOBAL FUNC   56         cocos2d::CCTransitionCrossFade::~CCTransitionCrossFade()
12815 0x005b71b0 0x005b71b0 GLOBAL FUNC   45         cocos2d::CCTransitionCrossFade::~CCTransitionCrossFade()
12816 0x005b7220 0x005b7220 GLOBAL FUNC   45         cocos2d::CCTransitionFade::~CCTransitionFade()
12817 0x00bcf3e0 0x00bd03e0 WEAK   OBJ    448        vtable for cocos2d::CCTransitionFade
12818 0x005b7250 0x005b7250 GLOBAL FUNC   56         cocos2d::CCTransitionFade::~CCTransitionFade()
12819 0x005b7220 0x005b7220 GLOBAL FUNC   45         cocos2d::CCTransitionFade::~CCTransitionFade()
12820 0x005b7290 0x005b7290 GLOBAL FUNC   57         cocos2d::CCTransitionShrinkGrow::~CCTransitionShrinkGrow()
12821 0x00bce780 0x00bcf780 WEAK   OBJ    460        vtable for cocos2d::CCTransitionShrinkGrow
12822 0x005b72d0 0x005b72d0 GLOBAL FUNC   56         cocos2d::CCTransitionShrinkGrow::~CCTransitionShrinkGrow()
12823 0x005b7290 0x005b7290 GLOBAL FUNC   57         cocos2d::CCTransitionShrinkGrow::~CCTransitionShrinkGrow()
12824 0x005b7310 0x005b7310 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInL::~CCTransitionSlideInL()
12825 0x00bce000 0x00bcf000 WEAK   OBJ    468        vtable for cocos2d::CCTransitionSlideInL
12826 0x005b7350 0x005b7350 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInB::~CCTransitionSlideInB()
12827 0x00bce5a0 0x00bcf5a0 WEAK   OBJ    468        vtable for cocos2d::CCTransitionSlideInB
12828 0x005b7390 0x005b7390 GLOBAL FUNC   56         cocos2d::CCTransitionSlideInB::~CCTransitionSlideInB()
12829 0x005b7350 0x005b7350 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInB::~CCTransitionSlideInB()
12830 0x005b73d0 0x005b73d0 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInT::~CCTransitionSlideInT()
12831 0x00bce3c0 0x00bcf3c0 WEAK   OBJ    468        vtable for cocos2d::CCTransitionSlideInT
12832 0x005b7410 0x005b7410 GLOBAL FUNC   56         cocos2d::CCTransitionSlideInT::~CCTransitionSlideInT()
12833 0x005b73d0 0x005b73d0 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInT::~CCTransitionSlideInT()
12834 0x005b7450 0x005b7450 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInR::~CCTransitionSlideInR()
12835 0x00bce1e0 0x00bcf1e0 WEAK   OBJ    468        vtable for cocos2d::CCTransitionSlideInR
12836 0x005b7490 0x005b7490 GLOBAL FUNC   56         cocos2d::CCTransitionSlideInR::~CCTransitionSlideInR()
12837 0x005b7450 0x005b7450 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInR::~CCTransitionSlideInR()
12838 0x005b74d0 0x005b74d0 GLOBAL FUNC   56         cocos2d::CCTransitionSlideInL::~CCTransitionSlideInL()
12839 0x005b7310 0x005b7310 GLOBAL FUNC   57         cocos2d::CCTransitionSlideInL::~CCTransitionSlideInL()
12840 0x005b7510 0x005b7510 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInL::~CCTransitionMoveInL()
12841 0x00bcd880 0x00bce880 WEAK   OBJ    468        vtable for cocos2d::CCTransitionMoveInL
12842 0x005b7550 0x005b7550 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInB::~CCTransitionMoveInB()
12843 0x00bcde20 0x00bcee20 WEAK   OBJ    468        vtable for cocos2d::CCTransitionMoveInB
12844 0x005b7590 0x005b7590 GLOBAL FUNC   56         cocos2d::CCTransitionMoveInB::~CCTransitionMoveInB()
12845 0x005b7550 0x005b7550 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInB::~CCTransitionMoveInB()
12846 0x005b75d0 0x005b75d0 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInT::~CCTransitionMoveInT()
12847 0x00bcdc40 0x00bcec40 WEAK   OBJ    468        vtable for cocos2d::CCTransitionMoveInT
12848 0x005b7610 0x005b7610 GLOBAL FUNC   56         cocos2d::CCTransitionMoveInT::~CCTransitionMoveInT()
12849 0x005b75d0 0x005b75d0 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInT::~CCTransitionMoveInT()
12850 0x005b7650 0x005b7650 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInR::~CCTransitionMoveInR()
12851 0x00bcda60 0x00bcea60 WEAK   OBJ    468        vtable for cocos2d::CCTransitionMoveInR
12852 0x005b7690 0x005b7690 GLOBAL FUNC   56         cocos2d::CCTransitionMoveInR::~CCTransitionMoveInR()
12853 0x005b7650 0x005b7650 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInR::~CCTransitionMoveInR()
12854 0x005b76d0 0x005b76d0 GLOBAL FUNC   56         cocos2d::CCTransitionMoveInL::~CCTransitionMoveInL()
12855 0x005b7510 0x005b7510 GLOBAL FUNC   57         cocos2d::CCTransitionMoveInL::~CCTransitionMoveInL()
12856 0x005b7710 0x005b7710 GLOBAL FUNC   45         cocos2d::CCTransitionJumpZoom::~CCTransitionJumpZoom()
12857 0x00bcd6c0 0x00bce6c0 WEAK   OBJ    444        vtable for cocos2d::CCTransitionJumpZoom
12858 0x005b7740 0x005b7740 GLOBAL FUNC   56         cocos2d::CCTransitionJumpZoom::~CCTransitionJumpZoom()
12859 0x005b7710 0x005b7710 GLOBAL FUNC   45         cocos2d::CCTransitionJumpZoom::~CCTransitionJumpZoom()
12860 0x005b7780 0x005b7780 GLOBAL FUNC   45         cocos2d::CCTransitionRotoZoom::~CCTransitionRotoZoom()
12861 0x00bcd500 0x00bce500 WEAK   OBJ    444        vtable for cocos2d::CCTransitionRotoZoom
12862 0x005b77b0 0x005b77b0 GLOBAL FUNC   56         cocos2d::CCTransitionRotoZoom::~CCTransitionRotoZoom()
12863 0x005b7780 0x005b7780 GLOBAL FUNC   45         cocos2d::CCTransitionRotoZoom::~CCTransitionRotoZoom()
12864 0x005b77f0 0x005b77f0 GLOBAL FUNC   45         cocos2d::CCTransitionSceneOriented::~CCTransitionSceneOriented()
12865 0x00bcd340 0x00bce340 WEAK   OBJ    448        vtable for cocos2d::CCTransitionSceneOriented
12866 0x005b7820 0x005b7820 GLOBAL FUNC   45         cocos2d::CCTransitionZoomFlipAngular::~CCTransitionZoomFlipAngular()
12867 0x00bcf220 0x00bd0220 WEAK   OBJ    448        vtable for cocos2d::CCTransitionZoomFlipAngular
12868 0x005b7850 0x005b7850 GLOBAL FUNC   56         cocos2d::CCTransitionZoomFlipAngular::~CCTransitionZoomFlipAngular()
12869 0x005b7820 0x005b7820 GLOBAL FUNC   45         cocos2d::CCTransitionZoomFlipAngular::~CCTransitionZoomFlipAngular()
12870 0x005b7890 0x005b7890 GLOBAL FUNC   45         cocos2d::CCTransitionZoomFlipY::~CCTransitionZoomFlipY()
12871 0x00bcf060 0x00bd0060 WEAK   OBJ    448        vtable for cocos2d::CCTransitionZoomFlipY
12872 0x005b78c0 0x005b78c0 GLOBAL FUNC   56         cocos2d::CCTransitionZoomFlipY::~CCTransitionZoomFlipY()
12873 0x005b7890 0x005b7890 GLOBAL FUNC   45         cocos2d::CCTransitionZoomFlipY::~CCTransitionZoomFlipY()
12874 0x005b7900 0x005b7900 GLOBAL FUNC   45         cocos2d::CCTransitionZoomFlipX::~CCTransitionZoomFlipX()
12875 0x00bceea0 0x00bcfea0 WEAK   OBJ    448        vtable for cocos2d::CCTransitionZoomFlipX
12876 0x005b7930 0x005b7930 GLOBAL FUNC   56         cocos2d::CCTransitionZoomFlipX::~CCTransitionZoomFlipX()
12877 0x005b7900 0x005b7900 GLOBAL FUNC   45         cocos2d::CCTransitionZoomFlipX::~CCTransitionZoomFlipX()
12878 0x005b7970 0x005b7970 GLOBAL FUNC   45         cocos2d::CCTransitionFlipAngular::~CCTransitionFlipAngular()
12879 0x00bcece0 0x00bcfce0 WEAK   OBJ    448        vtable for cocos2d::CCTransitionFlipAngular
12880 0x005b79a0 0x005b79a0 GLOBAL FUNC   56         cocos2d::CCTransitionFlipAngular::~CCTransitionFlipAngular()
12881 0x005b7970 0x005b7970 GLOBAL FUNC   45         cocos2d::CCTransitionFlipAngular::~CCTransitionFlipAngular()
12882 0x005b79e0 0x005b79e0 GLOBAL FUNC   45         cocos2d::CCTransitionFlipY::~CCTransitionFlipY()
12883 0x00bceb20 0x00bcfb20 WEAK   OBJ    448        vtable for cocos2d::CCTransitionFlipY
12884 0x005b7a10 0x005b7a10 GLOBAL FUNC   56         cocos2d::CCTransitionFlipY::~CCTransitionFlipY()
12885 0x005b79e0 0x005b79e0 GLOBAL FUNC   45         cocos2d::CCTransitionFlipY::~CCTransitionFlipY()
12886 0x005b7a50 0x005b7a50 GLOBAL FUNC   45         cocos2d::CCTransitionFlipX::~CCTransitionFlipX()
12887 0x00bce960 0x00bcf960 WEAK   OBJ    448        vtable for cocos2d::CCTransitionFlipX
12888 0x005b7a80 0x005b7a80 GLOBAL FUNC   56         cocos2d::CCTransitionFlipX::~CCTransitionFlipX()
12889 0x005b7a50 0x005b7a50 GLOBAL FUNC   45         cocos2d::CCTransitionFlipX::~CCTransitionFlipX()
12890 0x005b7ac0 0x005b7ac0 GLOBAL FUNC   56         cocos2d::CCTransitionSceneOriented::~CCTransitionSceneOriented()
12891 0x005b77f0 0x005b77f0 GLOBAL FUNC   45         cocos2d::CCTransitionSceneOriented::~CCTransitionSceneOriented()
12892 0x005b7b00 0x005b7b00 GLOBAL FUNC   56         cocos2d::CCTransitionScene::~CCTransitionScene()
12893 0x005b6dd0 0x005b6dd0 GLOBAL FUNC   87         cocos2d::CCTransitionScene::~CCTransitionScene()
